Year,Violation_Group,Category,Value,Category_Group
2020,TOLL VIOLATIONS,Not_Guilty_Count,0,Disposition of Violations
2020,OTHER MOV,Not_Guilty_Count,8,Disposition of Violations
2020,LOAD/LEAK/DP,Not_Guilty_Count,0,Disposition of Violations
2020,IMP PARKING,Not_Guilty_Count,0,Disposition of Violations
2020,NO HELMET,Not_Guilty_Count,0,Disposition of Violations
2020,DEF/UNSAFE EQUIP,Not_Guilty_Count,2,Disposition of Violations
2020,SEAT BELT VIOL,Not_Guilty_Count,3,Disposition of Violations
2020,EXP/FAIL DISP DL,Not_Guilty_Count,1,Disposition of Violations
2020,EXP/FAIL DISP TAG,Not_Guilty_Count,1,Disposition of Violations
2020,NO PROOF OF INSUR.,Not_Guilty_Count,1,Disposition of Violations
2020,TEXTING/DRIVING,Not_Guilty_Count,3,Disposition of Violations
2020,BICYCLE/PED,Not_Guilty_Count,0,Disposition of Violations
2020,OTHER,Not_Guilty_Count,3,Disposition of Violations
2021,DUI,Not_Guilty_Count,26,Disposition of Violations
2021,RECKLESS DR,Not_Guilty_Count,2,Disposition of Violations
2021,LV SCENE ACC,Not_Guilty_Count,3,Disposition of Violations
2021,FLEEING,Not_Guilty_Count,3,Disposition of Violations
2021,RACING ON HWY,Not_Guilty_Count,0,Disposition of Violations
2021,NO/IMP/EXP DL,Not_Guilty_Count,0,Disposition of Violations
2021,DR/DL/SUS/RV,Not_Guilty_Count,2,Disposition of Violations
2021,VIO/DL/REST,Not_Guilty_Count,0,Disposition of Violations
2021,UNL/USE/DL,Not_Guilty_Count,0,Disposition of Violations
2021,NO/IMP/EXP TAG,Not_Guilty_Count,0,Disposition of Violations
2021,OTHER CRIME,Not_Guilty_Count,2,Disposition of Violations
2021,SPD POST ZONE,Not_Guilty_Count,23,Disposition of Violations
2021,SPD /TO F/COND,Not_Guilty_Count,0,Disposition of Violations
2021,CARELESS DR,Not_Guilty_Count,34,Disposition of Violations
2021,UNK DR/DL/SUS/RV,Not_Guilty_Count,1,Disposition of Violations
2021,FL/YLD/R-O-W,Not_Guilty_Count,8,Disposition of Violations
2021,R/STOP SIGN,Not_Guilty_Count,5,Disposition of Violations
2021,RED LIGHT CAMERA,Not_Guilty_Count,0,Disposition of Violations
2021,RAN RED LIGHT,Not_Guilty_Count,6,Disposition of Violations
2021,TR/CNTL/DEV,Not_Guilty_Count,4,Disposition of Violations
2021,IMP TURN,Not_Guilty_Count,5,Disposition of Violations
2021,F/T/S SCHOOL BUS,Not_Guilty_Count,1,Disposition of Violations
2021,IMP PASSING,Not_Guilty_Count,2,Disposition of Violations
2021,FOLLOW/CLOSE,Not_Guilty_Count,4,Disposition of Violations
2021,W/SIDE OF RD,Not_Guilty_Count,1,Disposition of Violations
2021,IMP LANE CHG,Not_Guilty_Count,16,Disposition of Violations
2021,IMP BACKING,Not_Guilty_Count,1,Disposition of Violations
2021,TEXT/DRIVING(M),Not_Guilty_Count,0,Disposition of Violations
2021,DR/W-O/LIGHT,Not_Guilty_Count,0,Disposition of Violations
2021,FAIL/DIM/LIGHTS,Not_Guilty_Count,1,Disposition of Violations
2021,CHILD RESTRAINT,Not_Guilty_Count,3,Disposition of Violations
2021,TOLL VIOLATIONS,Not_Guilty_Count,0,Disposition of Violations
2021,OTHER MOV,Not_Guilty_Count,9,Disposition of Violations
2021,LOAD/LEAK/DP,Not_Guilty_Count,0,Disposition of Violations
2021,IMP PARKING,Not_Guilty_Count,0,Disposition of Violations
2021,NO HELMET,Not_Guilty_Count,0,Disposition of Violations
2021,DEF/UNSAFE EQUIP,Not_Guilty_Count,3,Disposition of Violations
2021,SEAT BELT VIOL,Not_Guilty_Count,10,Disposition of Violations
2021,EXP/FAIL DISP DL,Not_Guilty_Count,1,Disposition of Violations
2021,EXP/FAIL DISP TAG,Not_Guilty_Count,7,Disposition of Violations
2021,NO PROOF OF INSUR.,Not_Guilty_Count,2,Disposition of Violations
2021,TEXTING/DRIVING,Not_Guilty_Count,1,Disposition of Violations
2021,BICYCLE/PED,Not_Guilty_Count,0,Disposition of Violations
2021,OTHER,Not_Guilty_Count,5,Disposition of Violations
2022,DUI,Not_Guilty_Count,20,Disposition of Violations
2022,RECKLESS DR,Not_Guilty_Count,0,Disposition of Violations
2022,LV SCENE ACC,Not_Guilty_Count,0,Disposition of Violations
2022,FLEEING,Not_Guilty_Count,1,Disposition of Violations
2022,RACING ON HWY,Not_Guilty_Count,0,Disposition of Violations
2022,NO/IMP/EXP DL,Not_Guilty_Count,0,Disposition of Violations
2022,DR/DL/SUS/RV,Not_Guilty_Count,1,Disposition of Violations
2022,VIO/DL/REST,Not_Guilty_Count,0,Disposition of Violations
2022,UNL/USE/DL,Not_Guilty_Count,0,Disposition of Violations
2022,NO/IMP/EXP TAG,Not_Guilty_Count,0,Disposition of Violations
2022,OTHER CRIME,Not_Guilty_Count,0,Disposition of Violations
2022,SPD POST ZONE,Not_Guilty_Count,25,Disposition of Violations
2022,SPD /TO F/COND,Not_Guilty_Count,1,Disposition of Violations
2022,CARELESS DR,Not_Guilty_Count,22,Disposition of Violations
2022,UNK DR/DL/SUS/RV,Not_Guilty_Count,0,Disposition of Violations
2022,FL/YLD/R-O-W,Not_Guilty_Count,11,Disposition of Violations
2022,R/STOP SIGN,Not_Guilty_Count,7,Disposition of Violations
2022,RED LIGHT CAMERA,Not_Guilty_Count,3,Disposition of Violations
2022,RAN RED LIGHT,Not_Guilty_Count,12,Disposition of Violations
2022,TR/CNTL/DEV,Not_Guilty_Count,6,Disposition of Violations
2022,IMP TURN,Not_Guilty_Count,2,Disposition of Violations
2022,F/T/S SCHOOL BUS,Not_Guilty_Count,0,Disposition of Violations
2022,IMP PASSING,Not_Guilty_Count,3,Disposition of Violations
2022,FOLLOW/CLOSE,Not_Guilty_Count,4,Disposition of Violations
2022,W/SIDE OF RD,Not_Guilty_Count,1,Disposition of Violations
2022,IMP LANE CHG,Not_Guilty_Count,10,Disposition of Violations
2022,IMP BACKING,Not_Guilty_Count,1,Disposition of Violations
2022,TEXT/DRIVING(M),Not_Guilty_Count,0,Disposition of Violations
2022,DR/W-O/LIGHT,Not_Guilty_Count,1,Disposition of Violations
2022,FAIL/DIM/LIGHTS,Not_Guilty_Count,0,Disposition of Violations
2022,CHILD RESTRAINT,Not_Guilty_Count,0,Disposition of Violations
2022,TOLL VIOLATIONS,Not_Guilty_Count,0,Disposition of Violations
2022,OTHER MOV,Not_Guilty_Count,12,Disposition of Violations
2022,LOAD/LEAK/DP,Not_Guilty_Count,0,Disposition of Violations
2022,IMP PARKING,Not_Guilty_Count,1,Disposition of Violations
2022,NO HELMET,Not_Guilty_Count,1,Disposition of Violations
2022,DEF/UNSAFE EQUIP,Not_Guilty_Count,1,Disposition of Violations
2022,SEAT BELT VIOL,Not_Guilty_Count,5,Disposition of Violations
2022,EXP/FAIL DISP DL,Not_Guilty_Count,0,Disposition of Violations
2022,EXP/FAIL DISP TAG,Not_Guilty_Count,1,Disposition of Violations
2022,NO PROOF OF INSUR.,Not_Guilty_Count,0,Disposition of Violations
2022,TEXTING/DRIVING,Not_Guilty_Count,2,Disposition of Violations
2022,BICYCLE/PED,Not_Guilty_Count,1,Disposition of Violations
2022,OTHER,Not_Guilty_Count,3,Disposition of Violations
2023,DUI,Not_Guilty_Count,33,Disposition of Violations
2023,RECKLESS DR,Not_Guilty_Count,5,Disposition of Violations
2023,LV SCENE ACC,Not_Guilty_Count,2,Disposition of Violations
2023,FLEEING,Not_Guilty_Count,1,Disposition of Violations
2023,RACING ON HWY,Not_Guilty_Count,0,Disposition of Violations
2023,NO/IMP/EXP DL,Not_Guilty_Count,0,Disposition of Violations
2023,DR/DL/SUS/RV,Not_Guilty_Count,2,Disposition of Violations
2023,VIO/DL/REST,Not_Guilty_Count,0,Disposition of Violations
2023,UNL/USE/DL,Not_Guilty_Count,0,Disposition of Violations
2023,NO/IMP/EXP TAG,Not_Guilty_Count,0,Disposition of Violations
2023,OTHER CRIME,Not_Guilty_Count,1,Disposition of Violations
2023,SPD POST ZONE,Not_Guilty_Count,19,Disposition of Violations
2023,SPD /TO F/COND,Not_Guilty_Count,0,Disposition of Violations
2023,CARELESS DR,Not_Guilty_Count,14,Disposition of Violations
2023,UNK DR/DL/SUS/RV,Not_Guilty_Count,0,Disposition of Violations
2023,FL/YLD/R-O-W,Not_Guilty_Count,16,Disposition of Violations
2023,R/STOP SIGN,Not_Guilty_Count,13,Disposition of Violations
2023,RED LIGHT CAMERA,Not_Guilty_Count,5,Disposition of Violations
2023,RAN RED LIGHT,Not_Guilty_Count,10,Disposition of Violations
2023,TR/CNTL/DEV,Not_Guilty_Count,6,Disposition of Violations
2023,IMP TURN,Not_Guilty_Count,4,Disposition of Violations
2023,F/T/S SCHOOL BUS,Not_Guilty_Count,0,Disposition of Violations
2023,IMP PASSING,Not_Guilty_Count,1,Disposition of Violations
2023,FOLLOW/CLOSE,Not_Guilty_Count,2,Disposition of Violations
2023,W/SIDE OF RD,Not_Guilty_Count,1,Disposition of Violations
2023,IMP LANE CHG,Not_Guilty_Count,6,Disposition of Violations
2023,IMP BACKING,Not_Guilty_Count,2,Disposition of Violations
2023,TEXT/DRIVING(M),Not_Guilty_Count,0,Disposition of Violations
2023,DR/W-O/LIGHT,Not_Guilty_Count,1,Disposition of Violations
2023,FAIL/DIM/LIGHTS,Not_Guilty_Count,0,Disposition of Violations
2023,CHILD RESTRAINT,Not_Guilty_Count,1,Disposition of Violations
2023,TOLL VIOLATIONS,Not_Guilty_Count,0,Disposition of Violations
2023,OTHER MOV,Not_Guilty_Count,10,Disposition of Violations
2023,LOAD/LEAK/DP,Not_Guilty_Count,1,Disposition of Violations
2023,IMP PARKING,Not_Guilty_Count,4,Disposition of Violations
2023,NO HELMET,Not_Guilty_Count,1,Disposition of Violations
2023,DEF/UNSAFE EQUIP,Not_Guilty_Count,3,Disposition of Violations
2023,SEAT BELT VIOL,Not_Guilty_Count,9,Disposition of Violations
2023,EXP/FAIL DISP DL,Not_Guilty_Count,1,Disposition of Violations
2023,EXP/FAIL DISP TAG,Not_Guilty_Count,1,Disposition of Violations
2023,NO PROOF OF INSUR.,Not_Guilty_Count,3,Disposition of Violations
2023,TEXTING/DRIVING,Not_Guilty_Count,2,Disposition of Violations
2023,BICYCLE/PED,Not_Guilty_Count,2,Disposition of Violations
2023,OTHER,Not_Guilty_Count,3,Disposition of Violations
2011,DUI,Charge_Dismissed_Count,11,Disposition of Violations
2011,RECKLESS DR,Charge_Dismissed_Count,5,Disposition of Violations
2011,LV SCENE ACC,Charge_Dismissed_Count,16,Disposition of Violations
2011,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2011,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2011,NO/IMP/EXP DL,Charge_Dismissed_Count,210,Disposition of Violations
2011,DR/DL/SUS/RV,Charge_Dismissed_Count,441,Disposition of Violations
2011,VIO/DL/REST,Charge_Dismissed_Count,30,Disposition of Violations
2011,UNL/USE/DL,Charge_Dismissed_Count,3,Disposition of Violations
2011,NO/IMP/EXP TAG,Charge_Dismissed_Count,393,Disposition of Violations
2011,OTHER CRIME,Charge_Dismissed_Count,79,Disposition of Violations
2011,SPD POST ZONE,Charge_Dismissed_Count,6504,Disposition of Violations
2011,SPD /TO F/COND,Charge_Dismissed_Count,80,Disposition of Violations
2011,CARELESS DR,Charge_Dismissed_Count,1998,Disposition of Violations
2011,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2343,Disposition of Violations
2011,FL/YLD/R-O-W,Charge_Dismissed_Count,918,Disposition of Violations
2011,R/STOP SIGN,Charge_Dismissed_Count,737,Disposition of Violations
2011,RED LIGHT CAMERA,Charge_Dismissed_Count,2598,Disposition of Violations
2011,RAN RED LIGHT,Charge_Dismissed_Count,903,Disposition of Violations
2011,TR/CNTL/DEV,Charge_Dismissed_Count,750,Disposition of Violations
2011,IMP TURN,Charge_Dismissed_Count,280,Disposition of Violations
2011,F/T/S SCHOOL BUS,Charge_Dismissed_Count,55,Disposition of Violations
2011,IMP PASSING,Charge_Dismissed_Count,132,Disposition of Violations
2011,FOLLOW/CLOSE,Charge_Dismissed_Count,327,Disposition of Violations
2011,W/SIDE OF RD,Charge_Dismissed_Count,171,Disposition of Violations
2011,IMP LANE CHG,Charge_Dismissed_Count,973,Disposition of Violations
2011,IMP BACKING,Charge_Dismissed_Count,228,Disposition of Violations
2011,DR/W-O/LIGHT,Charge_Dismissed_Count,360,Disposition of Violations
2011,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,72,Disposition of Violations
2011,CHILD RESTRAINT,Charge_Dismissed_Count,261,Disposition of Violations
2011,TOLL VIOLATIONS,Charge_Dismissed_Count,630,Disposition of Violations
2011,OTHER MOV,Charge_Dismissed_Count,1624,Disposition of Violations
2011,LOAD/LEAK/DP,Charge_Dismissed_Count,27,Disposition of Violations
2011,IMP PARKING,Charge_Dismissed_Count,163,Disposition of Violations
2011,NO HELMET,Charge_Dismissed_Count,133,Disposition of Violations
2011,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,2780,Disposition of Violations
2011,SEAT BELT VIOL,Charge_Dismissed_Count,3117,Disposition of Violations
2011,EXP/FAIL DISP DL,Charge_Dismissed_Count,6539,Disposition of Violations
2011,EXP/FAIL DISP TAG,Charge_Dismissed_Count,17488,Disposition of Violations
2011,NO PROOF OF INSUR.,Charge_Dismissed_Count,28252,Disposition of Violations
2011,BICYCLE/PED,Charge_Dismissed_Count,194,Disposition of Violations
2011,OTHER,Charge_Dismissed_Count,2424,Disposition of Violations
2012,DUI,Charge_Dismissed_Count,7,Disposition of Violations
2012,RECKLESS DR,Charge_Dismissed_Count,4,Disposition of Violations
2012,LV SCENE ACC,Charge_Dismissed_Count,12,Disposition of Violations
2012,FLEEING,Charge_Dismissed_Count,2,Disposition of Violations
2012,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2012,NO/IMP/EXP DL,Charge_Dismissed_Count,155,Disposition of Violations
2012,DR/DL/SUS/RV,Charge_Dismissed_Count,239,Disposition of Violations
2012,VIO/DL/REST,Charge_Dismissed_Count,71,Disposition of Violations
2012,UNL/USE/DL,Charge_Dismissed_Count,7,Disposition of Violations
2012,NO/IMP/EXP TAG,Charge_Dismissed_Count,289,Disposition of Violations
2012,OTHER CRIME,Charge_Dismissed_Count,122,Disposition of Violations
2012,SPD POST ZONE,Charge_Dismissed_Count,6583,Disposition of Violations
2012,SPD /TO F/COND,Charge_Dismissed_Count,112,Disposition of Violations
2012,CARELESS DR,Charge_Dismissed_Count,2214,Disposition of Violations
2012,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2793,Disposition of Violations
2012,FL/YLD/R-O-W,Charge_Dismissed_Count,1045,Disposition of Violations
2012,R/STOP SIGN,Charge_Dismissed_Count,782,Disposition of Violations
2012,RED LIGHT CAMERA,Charge_Dismissed_Count,6618,Disposition of Violations
2012,RAN RED LIGHT,Charge_Dismissed_Count,1244,Disposition of Violations
2012,TR/CNTL/DEV,Charge_Dismissed_Count,366,Disposition of Violations
2012,IMP TURN,Charge_Dismissed_Count,256,Disposition of Violations
2012,F/T/S SCHOOL BUS,Charge_Dismissed_Count,37,Disposition of Violations
2012,IMP PASSING,Charge_Dismissed_Count,132,Disposition of Violations
2012,FOLLOW/CLOSE,Charge_Dismissed_Count,372,Disposition of Violations
2012,W/SIDE OF RD,Charge_Dismissed_Count,203,Disposition of Violations
2012,IMP LANE CHG,Charge_Dismissed_Count,880,Disposition of Violations
2012,IMP BACKING,Charge_Dismissed_Count,267,Disposition of Violations
2012,DR/W-O/LIGHT,Charge_Dismissed_Count,346,Disposition of Violations
2012,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,72,Disposition of Violations
2012,CHILD RESTRAINT,Charge_Dismissed_Count,282,Disposition of Violations
2012,TOLL VIOLATIONS,Charge_Dismissed_Count,973,Disposition of Violations
2012,OTHER MOV,Charge_Dismissed_Count,1459,Disposition of Violations
2012,LOAD/LEAK/DP,Charge_Dismissed_Count,20,Disposition of Violations
2012,IMP PARKING,Charge_Dismissed_Count,144,Disposition of Violations
2012,NO HELMET,Charge_Dismissed_Count,134,Disposition of Violations
2012,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,2620,Disposition of Violations
2012,SEAT BELT VIOL,Charge_Dismissed_Count,2394,Disposition of Violations
2012,EXP/FAIL DISP DL,Charge_Dismissed_Count,5829,Disposition of Violations
2012,EXP/FAIL DISP TAG,Charge_Dismissed_Count,16749,Disposition of Violations
2012,NO PROOF OF INSUR.,Charge_Dismissed_Count,26140,Disposition of Violations
2012,BICYCLE/PED,Charge_Dismissed_Count,184,Disposition of Violations
2012,OTHER,Charge_Dismissed_Count,2307,Disposition of Violations
2013,DUI,Charge_Dismissed_Count,11,Disposition of Violations
2013,RECKLESS DR,Charge_Dismissed_Count,6,Disposition of Violations
2013,LV SCENE ACC,Charge_Dismissed_Count,13,Disposition of Violations
2013,FLEEING,Charge_Dismissed_Count,2,Disposition of Violations
2013,RACING ON HWY,Charge_Dismissed_Count,0,Disposition of Violations
2013,NO/IMP/EXP DL,Charge_Dismissed_Count,80,Disposition of Violations
2013,DR/DL/SUS/RV,Charge_Dismissed_Count,121,Disposition of Violations
2013,VIO/DL/REST,Charge_Dismissed_Count,58,Disposition of Violations
2013,UNL/USE/DL,Charge_Dismissed_Count,8,Disposition of Violations
2013,NO/IMP/EXP TAG,Charge_Dismissed_Count,223,Disposition of Violations
2013,OTHER CRIME,Charge_Dismissed_Count,93,Disposition of Violations
2013,SPD POST ZONE,Charge_Dismissed_Count,5886,Disposition of Violations
2013,SPD /TO F/COND,Charge_Dismissed_Count,93,Disposition of Violations
2013,CARELESS DR,Charge_Dismissed_Count,2515,Disposition of Violations
2013,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2847,Disposition of Violations
2013,FL/YLD/R-O-W,Charge_Dismissed_Count,732,Disposition of Violations
2013,R/STOP SIGN,Charge_Dismissed_Count,799,Disposition of Violations
2013,RED LIGHT CAMERA,Charge_Dismissed_Count,4141,Disposition of Violations
2013,RAN RED LIGHT,Charge_Dismissed_Count,1158,Disposition of Violations
2013,TR/CNTL/DEV,Charge_Dismissed_Count,344,Disposition of Violations
2013,IMP TURN,Charge_Dismissed_Count,259,Disposition of Violations
2013,F/T/S SCHOOL BUS,Charge_Dismissed_Count,25,Disposition of Violations
2013,IMP PASSING,Charge_Dismissed_Count,133,Disposition of Violations
2013,FOLLOW/CLOSE,Charge_Dismissed_Count,356,Disposition of Violations
2013,W/SIDE OF RD,Charge_Dismissed_Count,190,Disposition of Violations
2013,IMP LANE CHG,Charge_Dismissed_Count,838,Disposition of Violations
2013,IMP BACKING,Charge_Dismissed_Count,303,Disposition of Violations
2013,DR/W-O/LIGHT,Charge_Dismissed_Count,319,Disposition of Violations
2013,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,64,Disposition of Violations
2013,CHILD RESTRAINT,Charge_Dismissed_Count,197,Disposition of Violations
2013,TOLL VIOLATIONS,Charge_Dismissed_Count,704,Disposition of Violations
2013,OTHER MOV,Charge_Dismissed_Count,1418,Disposition of Violations
2013,LOAD/LEAK/DP,Charge_Dismissed_Count,33,Disposition of Violations
2013,IMP PARKING,Charge_Dismissed_Count,118,Disposition of Violations
2013,NO HELMET,Charge_Dismissed_Count,167,Disposition of Violations
2013,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,2564,Disposition of Violations
2013,SEAT BELT VIOL,Charge_Dismissed_Count,1765,Disposition of Violations
2013,EXP/FAIL DISP DL,Charge_Dismissed_Count,5151,Disposition of Violations
2013,EXP/FAIL DISP TAG,Charge_Dismissed_Count,16967,Disposition of Violations
2013,NO PROOF OF INSUR.,Charge_Dismissed_Count,25736,Disposition of Violations
2013,BICYCLE/PED,Charge_Dismissed_Count,217,Disposition of Violations
2013,OTHER,Charge_Dismissed_Count,2223,Disposition of Violations
2014,DUI,Charge_Dismissed_Count,18,Disposition of Violations
2014,RECKLESS DR,Charge_Dismissed_Count,6,Disposition of Violations
2014,LV SCENE ACC,Charge_Dismissed_Count,21,Disposition of Violations
2014,FLEEING,Charge_Dismissed_Count,2,Disposition of Violations
2014,RACING ON HWY,Charge_Dismissed_Count,1,Disposition of Violations
2014,NO/IMP/EXP DL,Charge_Dismissed_Count,81,Disposition of Violations
2014,DR/DL/SUS/RV,Charge_Dismissed_Count,138,Disposition of Violations
2014,VIO/DL/REST,Charge_Dismissed_Count,25,Disposition of Violations
2014,UNL/USE/DL,Charge_Dismissed_Count,10,Disposition of Violations
2014,NO/IMP/EXP TAG,Charge_Dismissed_Count,133,Disposition of Violations
2014,OTHER CRIME,Charge_Dismissed_Count,119,Disposition of Violations
2014,SPD POST ZONE,Charge_Dismissed_Count,6139,Disposition of Violations
2014,SPD /TO F/COND,Charge_Dismissed_Count,120,Disposition of Violations
2014,CARELESS DR,Charge_Dismissed_Count,2495,Disposition of Violations
2014,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,3098,Disposition of Violations
2014,FL/YLD/R-O-W,Charge_Dismissed_Count,840,Disposition of Violations
2014,R/STOP SIGN,Charge_Dismissed_Count,729,Disposition of Violations
2014,RED LIGHT CAMERA,Charge_Dismissed_Count,5240,Disposition of Violations
2014,RAN RED LIGHT,Charge_Dismissed_Count,936,Disposition of Violations
2014,TR/CNTL/DEV,Charge_Dismissed_Count,345,Disposition of Violations
2014,IMP TURN,Charge_Dismissed_Count,301,Disposition of Violations
2014,F/T/S SCHOOL BUS,Charge_Dismissed_Count,34,Disposition of Violations
2014,IMP PASSING,Charge_Dismissed_Count,154,Disposition of Violations
2014,FOLLOW/CLOSE,Charge_Dismissed_Count,362,Disposition of Violations
2014,W/SIDE OF RD,Charge_Dismissed_Count,201,Disposition of Violations
2014,IMP LANE CHG,Charge_Dismissed_Count,753,Disposition of Violations
2014,IMP BACKING,Charge_Dismissed_Count,272,Disposition of Violations
2014,DR/W-O/LIGHT,Charge_Dismissed_Count,267,Disposition of Violations
2014,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,68,Disposition of Violations
2014,CHILD RESTRAINT,Charge_Dismissed_Count,201,Disposition of Violations
2014,TOLL VIOLATIONS,Charge_Dismissed_Count,87,Disposition of Violations
2014,OTHER MOV,Charge_Dismissed_Count,1382,Disposition of Violations
2014,LOAD/LEAK/DP,Charge_Dismissed_Count,30,Disposition of Violations
2014,IMP PARKING,Charge_Dismissed_Count,92,Disposition of Violations
2014,NO HELMET,Charge_Dismissed_Count,178,Disposition of Violations
2014,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,2253,Disposition of Violations
2014,SEAT BELT VIOL,Charge_Dismissed_Count,1554,Disposition of Violations
2014,EXP/FAIL DISP DL,Charge_Dismissed_Count,4903,Disposition of Violations
2014,EXP/FAIL DISP TAG,Charge_Dismissed_Count,14621,Disposition of Violations
2014,NO PROOF OF INSUR.,Charge_Dismissed_Count,22482,Disposition of Violations
2014,BICYCLE/PED,Charge_Dismissed_Count,217,Disposition of Violations
2014,OTHER,Charge_Dismissed_Count,2048,Disposition of Violations
2015,DUI,Charge_Dismissed_Count,16,Disposition of Violations
2015,RECKLESS DR,Charge_Dismissed_Count,8,Disposition of Violations
2015,LV SCENE ACC,Charge_Dismissed_Count,7,Disposition of Violations
2015,FLEEING,Charge_Dismissed_Count,1,Disposition of Violations
2015,RACING ON HWY,Charge_Dismissed_Count,3,Disposition of Violations
2015,NO/IMP/EXP DL,Charge_Dismissed_Count,72,Disposition of Violations
2015,DR/DL/SUS/RV,Charge_Dismissed_Count,99,Disposition of Violations
2015,VIO/DL/REST,Charge_Dismissed_Count,23,Disposition of Violations
2015,UNL/USE/DL,Charge_Dismissed_Count,3,Disposition of Violations
2015,NO/IMP/EXP TAG,Charge_Dismissed_Count,125,Disposition of Violations
2015,OTHER CRIME,Charge_Dismissed_Count,112,Disposition of Violations
2015,SPD POST ZONE,Charge_Dismissed_Count,5423,Disposition of Violations
2015,SPD /TO F/COND,Charge_Dismissed_Count,125,Disposition of Violations
2015,CARELESS DR,Charge_Dismissed_Count,2447,Disposition of Violations
2015,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,3235,Disposition of Violations
2015,FL/YLD/R-O-W,Charge_Dismissed_Count,801,Disposition of Violations
2015,R/STOP SIGN,Charge_Dismissed_Count,740,Disposition of Violations
2015,RED LIGHT CAMERA,Charge_Dismissed_Count,2424,Disposition of Violations
2015,RAN RED LIGHT,Charge_Dismissed_Count,924,Disposition of Violations
2015,TR/CNTL/DEV,Charge_Dismissed_Count,430,Disposition of Violations
2015,IMP TURN,Charge_Dismissed_Count,248,Disposition of Violations
2015,F/T/S SCHOOL BUS,Charge_Dismissed_Count,24,Disposition of Violations
2015,IMP PASSING,Charge_Dismissed_Count,175,Disposition of Violations
2015,FOLLOW/CLOSE,Charge_Dismissed_Count,416,Disposition of Violations
2015,W/SIDE OF RD,Charge_Dismissed_Count,186,Disposition of Violations
2015,IMP LANE CHG,Charge_Dismissed_Count,716,Disposition of Violations
2015,IMP BACKING,Charge_Dismissed_Count,261,Disposition of Violations
2015,DR/W-O/LIGHT,Charge_Dismissed_Count,238,Disposition of Violations
2015,FAIL/DIM/LIGHTS,Charge_Dismissed_Count,53,Disposition of Violations
2015,CHILD RESTRAINT,Charge_Dismissed_Count,173,Disposition of Violations
2015,TOLL VIOLATIONS,Charge_Dismissed_Count,2,Disposition of Violations
2015,OTHER MOV,Charge_Dismissed_Count,1533,Disposition of Violations
2015,LOAD/LEAK/DP,Charge_Dismissed_Count,22,Disposition of Violations
2015,IMP PARKING,Charge_Dismissed_Count,146,Disposition of Violations
2015,NO HELMET,Charge_Dismissed_Count,142,Disposition of Violations
2015,DEF/UNSAFE EQUIP,Charge_Dismissed_Count,1889,Disposition of Violations
2015,SEAT BELT VIOL,Charge_Dismissed_Count,1251,Disposition of Violations
2015,EXP/FAIL DISP DL,Charge_Dismissed_Count,4557,Disposition of Violations
2015,EXP/FAIL DISP TAG,Charge_Dismissed_Count,12380,Disposition of Violations
2015,NO PROOF OF INSUR.,Charge_Dismissed_Count,17199,Disposition of Violations
2015,BICYCLE/PED,Charge_Dismissed_Count,160,Disposition of Violations
2015,OTHER,Charge_Dismissed_Count,1698,Disposition of Violations
2016,DUI,Charge_Dismissed_Count,8,Disposition of Violations
2016,RECKLESS DR,Charge_Dismissed_Count,5,Disposition of Violations
2016,LV SCENE ACC,Charge_Dismissed_Count,13,Disposition of Violations
2016,FLEEING,Charge_Dismissed_Count,3,Disposition of Violations
2016,RACING ON HWY,Charge_Dismissed_Count,0,Disposition of Violations
2016,NO/IMP/EXP DL,Charge_Dismissed_Count,75,Disposition of Violations
2016,DR/DL/SUS/RV,Charge_Dismissed_Count,141,Disposition of Violations
2016,VIO/DL/REST,Charge_Dismissed_Count,14,Disposition of Violations
2016,UNL/USE/DL,Charge_Dismissed_Count,1,Disposition of Violations
2016,NO/IMP/EXP TAG,Charge_Dismissed_Count,115,Disposition of Violations
2016,OTHER CRIME,Charge_Dismissed_Count,96,Disposition of Violations
2016,SPD POST ZONE,Charge_Dismissed_Count,4693,Disposition of Violations
2016,SPD /TO F/COND,Charge_Dismissed_Count,118,Disposition of Violations
2016,CARELESS DR,Charge_Dismissed_Count,2369,Disposition of Violations
2016,UNK DR/DL/SUS/RV,Charge_Dismissed_Count,2777,Disposition of Violations
2016,FL/YLD/R-O-W,Charge_Dismissed_Count,762,Disposition of Violations
2016,R/STOP SIGN,Charge_Dismissed_Count,773,Disposition of Violations
2016,RED LIGHT CAMERA,Charge_Dismissed_Count,1717,Disposition of Violations
2016,RAN RED LIGHT,Charge_Dismissed_Count,689,Disposition of Violations
